Date,Open,High,Low,Close,Adj Close,Volume
2016-08-18,66.570000,67.430000,66.550003,66.769997,66.769997,8205800
2016-08-19,66.570000,67.180000,66.510002,67.099998,67.099998,6709400
2016-08-22,67.309998,67.790001,66.919998,67.010002,67.010002,7884800
2016-08-23,67.260002,67.489998,65.989998,66.169998,66.169998,10227800
2016-08-24,66.309998,66.529999,64.839996,65.059998,65.059998,8551100
2016-08-25,65.040001,65.430000,64.269997,64.720001,64.720001,6379000
2016-08-26,64.680000,65.019997,64.209999,64.610001,64.610001,7041600
2016-08-29,64.839996,65.089996,64.190002,64.510002,64.510002,5099200
2016-08-30,64.540001,64.709999,64.110001,64.160004,64.160004,5531800
2016-08-31,64.209999,64.449997,63.500000,64.099998,64.099998,6750000
2016-09-01,64.099998,64.139999,63.610001,64.029999,64.029999,5126700
2016-09-02,64.370003,64.480003,63.869999,64.120003,64.120003,4100800
2016-09-06,64.699997,64.900002,64.050003,64.610001,64.610001,6286300
2016-09-07,64.370003,65.139999,64.290001,64.970001,64.970001,5714300
2016-09-08,63.959999,64.150002,63.439999,64.059998,64.059998,8238800
2016-09-09,63.220001,64.000000,63.060001,63.360001,63.360001,8848500
2016-09-12,62.980000,64.230003,62.660000,64.080002,64.080002,6653000
2016-09-13,63.660000,64.150002,63.009998,63.340000,63.340000,7640400
2016-09-14,63.410000,63.959999,63.060001,63.340000,63.340000,5890000
2016-09-15,63.169998,63.820000,62.919998,63.349998,63.349998,7806800
2016-09-16,63.529999,63.790001,63.169998,63.270000,63.270000,11165300
2016-09-19,63.619999,63.709999,62.830002,62.910000,62.910000,7903500
2016-09-20,63.360001,63.549999,62.759998,63.279999,63.279999,4826500
2016-09-21,63.490002,64.250000,63.200001,64.099998,64.099998,7587400
2016-09-22,64.120003,65.199997,64.080002,65.080002,65.080002,5416100
2016-09-23,65.050003,65.330002,64.750000,64.980003,64.980003,5154200
2016-09-26,64.519997,64.879997,64.019997,64.070000,64.070000,5567700
2016-09-27,63.950001,64.750000,63.689999,64.570000,64.570000,4358300
2016-09-28,64.940002,64.940002,63.889999,64.220001,64.220001,5645600
2016-09-29,64.300003,64.309998,62.799999,62.820000,62.820000,6431200
2016-09-30,62.669998,63.259998,62.450001,63.070000,63.070000,7325400
2016-10-03,63.020000,63.290001,62.250000,63.230000,63.230000,4239600
2016-10-04,63.310001,63.529999,62.549999,63.000000,63.000000,4719400
2016-10-05,63.080002,63.750000,63.000000,63.389999,63.389999,4442500
2016-10-06,63.160000,63.209999,62.560001,62.830002,62.830002,4446100
2016-10-07,63.099998,63.580002,62.500000,62.930000,62.930000,3812700
2016-10-10,63.070000,63.660000,62.919998,63.310001,63.310001,3135300
2016-10-11,63.080002,63.259998,62.049999,62.389999,62.389999,5308400
2016-10-12,62.000000,62.230000,61.020000,61.209999,61.209999,4563800
2016-10-13,60.959999,61.610001,60.680000,61.150002,61.150002,5988600
2016-10-14,61.450001,61.520000,60.150002,60.169998,60.169998,5606500
2016-10-17,60.099998,60.709999,59.860001,60.139999,60.139999,6138700
2016-10-18,60.619999,61.619999,60.400002,61.549999,61.549999,6655100
2016-10-19,62.040001,62.160000,61.169998,61.430000,61.430000,5588900
2016-10-20,61.450001,61.980000,61.330002,61.759998,61.759998,4391300
2016-10-21,61.380001,61.439999,60.650002,60.980000,60.980000,4341700
2016-10-24,61.130001,61.680000,61.020000,61.119999,61.119999,3934800
2016-10-25,61.060001,61.660000,60.950001,61.549999,61.549999,6432800
2016-10-26,61.509998,61.709999,60.709999,61.020000,61.020000,4560800
2016-10-27,61.450001,61.720001,60.599998,61.459999,61.459999,6612500
2016-10-28,57.549999,58.389999,55.060001,57.599998,57.599998,24865300
2016-10-31,57.060001,57.299999,55.720001,55.779999,55.779999,14185800
2016-11-01,56.000000,56.610001,55.680000,56.450001,56.450001,9799400
2016-11-02,56.459999,57.189999,56.400002,56.790001,56.790001,9746200
2016-11-03,57.119999,57.290001,55.849998,55.889999,55.889999,9842600
2016-11-04,56.070000,56.869999,55.869999,56.040001,56.040001,11187000
2016-11-07,56.810001,61.160000,56.639999,58.910000,58.910000,17763100
2016-11-08,58.799999,59.610001,58.029999,58.810001,58.810001,9353200
2016-11-09,64.099998,64.690002,60.410000,62.639999,62.639999,18694000
2016-11-10,63.060001,65.050003,62.790001,64.000000,64.000000,15948700
2016-11-11,63.540001,63.849998,62.790001,63.099998,63.099998,10201600
2016-11-14,63.400002,63.639999,62.250000,62.970001,62.970001,8315700
2016-11-15,63.389999,63.389999,61.980000,62.869999,62.869999,5610300
2016-11-16,62.669998,62.970001,61.419998,61.540001,61.540001,6571200
2016-11-17,61.750000,61.990002,61.130001,61.700001,61.700001,4879500
2016-11-18,61.650002,62.139999,60.389999,60.520000,60.520000,7023200
2016-11-21,60.700001,60.799999,60.200001,60.419998,60.419998,6328300
2016-11-22,60.490002,60.560001,58.610001,58.930000,58.930000,8518600
2016-11-23,58.810001,60.380001,58.599998,60.180000,60.180000,5546600
2016-11-25,60.040001,60.669998,59.669998,60.509998,60.509998,2941600
2016-11-28,59.130001,59.939999,59.009998,59.459999,59.459999,6274600
2016-11-29,59.700001,62.099998,59.520000,61.590000,61.590000,11858800
2016-11-30,61.630001,61.840000,60.630001,60.799999,60.799999,9025200
2016-12-01,60.830002,60.830002,58.750000,59.160000,59.160000,8266200
2016-12-02,59.189999,60.000000,58.950001,59.430000,59.430000,8020700
2016-12-05,59.599998,61.220001,59.570000,60.860001,60.860001,10227700
2016-12-06,60.759998,61.720001,60.330002,61.619999,61.619999,7610400
2016-12-07,60.259998,60.650002,58.799999,59.990002,59.990002,13095600
2016-12-08,60.020000,60.980000,59.090000,60.900002,60.900002,9192300
2016-12-09,61.189999,61.930000,60.919998,61.540001,61.540001,7102900
2016-12-12,61.529999,62.450001,61.509998,62.040001,62.040001,5984500
2016-12-13,62.330002,62.439999,61.360001,61.990002,61.990002,8599600
2016-12-14,61.549999,62.299999,61.509998,61.669998,61.669998,5115700
2016-12-15,61.799999,62.110001,61.549999,62.020000,62.020000,6416900
2016-12-16,62.119999,62.490002,61.830002,62.220001,62.220001,10555800
2016-12-19,62.369999,63.330002,62.119999,62.220001,62.220001,5976800
2016-12-20,62.340000,62.709999,61.750000,62.160000,62.160000,5751800
2016-12-21,62.230000,62.410000,61.430000,61.450001,61.450001,5498700
2016-12-22,61.580002,61.919998,61.349998,61.660000,61.660000,5626000
2016-12-23,61.779999,62.400002,61.470001,62.340000,62.340000,4795900
2016-12-27,62.520000,63.020000,62.410000,62.500000,62.500000,5396200
2016-12-28,62.509998,62.750000,62.250000,62.270000,62.270000,5190400
2016-12-29,62.389999,63.060001,62.389999,62.730000,62.730000,4990000
2016-12-30,62.730000,62.930000,62.410000,62.619999,62.619999,5999200
2017-01-03,62.919998,63.029999,61.939999,62.410000,62.410000,9328200
2017-01-04,62.639999,63.799999,62.639999,63.290001,63.290001,8674800
2017-01-05,63.380001,63.950001,63.029999,63.770000,63.770000,5359400
2017-01-06,63.880001,64.000000,63.520000,63.790001,63.790001,4722300
2017-01-09,63.799999,64.379997,63.750000,64.209999,64.209999,8784800
2017-01-10,64.050003,64.500000,63.770000,64.070000,64.070000,6523500
2017-01-11,63.380001,63.650002,60.590000,61.139999,61.139999,13565200
2017-01-12,60.770000,61.430000,60.419998,61.279999,61.279999,8194400
2017-01-13,61.349998,62.410000,61.049999,61.990002,61.990002,7295100
2017-01-17,61.750000,62.040001,61.099998,61.860001,61.860001,8446700
2017-01-18,61.759998,62.139999,61.320000,61.660000,61.660000,5519400
2017-01-19,61.450001,61.880001,61.119999,61.380001,61.380001,5384200
2017-01-20,61.410000,61.770000,61.080002,61.150002,61.150002,6730000
2017-01-23,61.020000,61.259998,60.680000,60.959999,60.959999,5244700
2017-01-24,60.910000,60.930000,59.669998,60.580002,60.580002,6642000
2017-01-25,60.599998,61.630001,60.340000,61.380001,61.380001,8052800
2017-01-26,61.160000,61.900002,61.070000,61.270000,61.270000,7765300
2017-01-27,60.000000,61.250000,59.520000,60.000000,60.000000,14151200
2017-01-30,59.910000,60.470001,59.270000,60.430000,60.430000,7792700
2017-01-31,60.009998,61.320000,59.750000,61.110001,61.110001,8149800
2017-02-01,61.070000,61.099998,60.270000,60.889999,60.889999,5888700
2017-02-02,60.650002,61.119999,60.480000,60.889999,60.889999,5365300
2017-02-03,60.900002,61.060001,60.439999,60.669998,60.669998,6470300
2017-02-06,60.509998,60.970001,60.349998,60.650002,60.650002,5358100
2017-02-07,60.650002,60.869999,60.400002,60.560001,60.560001,4210300
2017-02-08,60.139999,61.020000,60.049999,60.520000,60.520000,5357800
2017-02-09,60.520000,61.000000,60.419998,60.840000,60.840000,4324600
2017-02-10,60.849998,61.000000,60.270000,60.419998,60.419998,5749200
2017-02-13,60.580002,60.860001,60.430000,60.509998,60.509998,6396000
2017-02-14,60.439999,60.980000,60.150002,60.820000,60.820000,13562200
2017-02-15,60.919998,61.840000,60.400002,61.650002,61.650002,8927600
2017-02-16,61.669998,61.910000,60.810001,61.480000,61.480000,5662000
2017-02-17,61.540001,62.080002,61.169998,61.770000,61.770000,8124400
2017-02-21,61.840000,62.110001,61.500000,61.830002,61.830002,8503500
2017-02-22,61.720001,61.950001,61.299999,61.360001,61.360001,6422200
2017-02-23,61.680000,62.240002,61.450001,61.939999,61.939999,8057700
2017-02-24,61.919998,62.230000,61.490002,62.090000,62.090000,6536400
2017-02-27,62.020000,62.369999,61.680000,62.220001,62.220001,5214100
2017-02-28,62.110001,62.400002,61.689999,61.840000,61.840000,6756100
2017-03-01,62.160000,62.930000,61.950001,62.830002,62.830002,7737400
2017-03-02,62.779999,63.599998,62.599998,63.250000,63.250000,8190000
2017-03-03,63.110001,63.529999,62.830002,63.340000,63.340000,6125800
2017-03-06,63.000000,63.849998,62.880001,63.549999,63.549999,6837000
2017-03-07,63.139999,64.139999,62.970001,63.689999,63.689999,9638000
2017-03-08,63.750000,64.680000,63.500000,64.139999,64.139999,7049700
2017-03-09,64.139999,64.720001,64.050003,64.500000,64.500000,6957000
2017-03-10,65.300003,66.449997,65.110001,65.879997,65.879997,12788100
2017-03-13,65.870003,65.940002,65.300003,65.849998,65.849998,7577400
2017-03-14,65.879997,66.050003,65.599998,65.669998,65.669998,3727200
2017-03-15,65.699997,66.790001,65.680000,66.550003,66.550003,5241200
2017-03-16,66.400002,66.449997,65.550003,65.900002,65.900002,5162800
2017-03-17,66.040001,66.089996,65.500000,65.690002,65.690002,11288000
2017-03-20,65.779999,66.010002,65.559998,65.800003,65.800003,4252100
2017-03-21,65.959999,66.000000,65.040001,65.349998,65.349998,5187400
2017-03-22,65.379997,65.730003,65.099998,65.519997,65.519997,5662600
2017-03-23,65.519997,66.070000,65.360001,65.650002,65.650002,4099500
2017-03-24,65.510002,66.110001,65.320000,65.620003,65.620003,4056300
2017-03-27,65.370003,66.279999,65.239998,66.099998,66.099998,4962300
2017-03-28,65.959999,66.209999,65.639999,65.980003,65.980003,5067400
2017-03-29,65.949997,66.269997,65.680000,65.769997,65.769997,3649900
2017-03-30,65.760002,65.820000,65.250000,65.459999,65.459999,3749600
2017-03-31,65.459999,65.519997,65.150002,65.160004,65.160004,4057800
2017-04-03,65.239998,65.589996,64.879997,65.029999,65.029999,5229600
2017-04-04,65.120003,65.300003,64.830002,65.110001,65.110001,3457900
2017-04-05,65.230003,65.760002,64.860001,64.959999,64.959999,4396300
2017-04-06,65.029999,65.190002,64.650002,65.080002,65.080002,4628400
2017-04-07,65.059998,65.930000,64.830002,65.540001,65.540001,6089300
2017-04-10,65.500000,65.779999,64.910004,64.970001,64.970001,7136200
2017-04-11,64.430000,64.430000,63.320000,64.180000,64.180000,5404500
2017-04-12,64.169998,64.410004,63.669998,64.370003,64.370003,6122000
2017-04-13,64.239998,64.720001,64.080002,64.129997,64.129997,3896700
2017-04-17,64.790001,64.970001,64.059998,64.309998,64.309998,4189500
2017-04-18,64.029999,64.080002,63.119999,63.650002,63.650002,4755800
2017-04-19,63.900002,63.930000,63.310001,63.450001,63.450001,4057100
2017-04-20,63.720001,64.000000,63.290001,63.779999,63.779999,5708600
2017-04-21,63.759998,64.290001,63.549999,63.820000,63.820000,4154900
2017-04-24,64.400002,65.160004,64.260002,64.660004,64.660004,7121000
2017-04-25,64.940002,65.629997,64.820000,65.099998,65.099998,5352900
2017-04-26,65.190002,65.919998,65.019997,65.040001,65.040001,5008900
2017-04-27,65.449997,67.500000,65.120003,66.070000,66.070000,11692900
2017-04-28,66.059998,66.320000,65.440002,65.940002,65.940002,5521100
2017-05-01,66.000000,66.669998,65.940002,66.480003,66.480003,4575800
2017-05-02,66.510002,66.680000,66.180000,66.629997,66.629997,4342800
2017-05-03,66.449997,66.879997,66.209999,66.739998,66.739998,4993400
2017-05-04,66.739998,67.400002,66.620003,67.230003,67.230003,4287400
2017-05-05,67.190002,67.220001,66.320000,66.989998,66.989998,4587800
2017-05-08,66.940002,66.949997,66.139999,66.209999,66.209999,4497400
2017-05-09,66.199997,66.949997,65.860001,66.169998,66.169998,4395200
2017-05-10,66.160004,66.230003,65.360001,65.980003,65.980003,5140200
2017-05-11,65.900002,65.959999,64.660004,65.300003,65.300003,7853800
2017-05-12,65.269997,66.190002,65.209999,66.059998,66.059998,6093500
2017-05-15,66.070000,66.849998,65.949997,66.669998,66.669998,8527900
2017-05-16,66.730003,66.919998,66.330002,66.849998,66.849998,6313500
2017-05-17,66.849998,66.849998,64.610001,65.370003,65.370003,12771400
2017-05-18,65.370003,66.099998,65.199997,65.629997,65.629997,6001000
2017-05-19,65.739998,66.010002,65.309998,65.580002,65.580002,6731800
2017-05-22,65.550003,65.620003,64.800003,65.440002,65.440002,5541700
2017-05-23,65.440002,66.260002,65.430000,65.839996,65.839996,4676500
2017-05-24,65.790001,66.120003,65.570000,65.930000,65.930000,3174600
2017-05-25,66.059998,66.570000,65.800003,66.320000,66.320000,4030800
